,age_group,gender,education,total_fam_income,marital_status,nicotine,alcohol,marijuana,cocaine,heroin,hallucinogen,inhalant,methamphetamine,pain_reliever,tranquilizer,stimulant,psychotherapeutic,think,plan,attempt
4822,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4823,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4827,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4834,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4838,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4841,1,1,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4843,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4849,1,1,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4855,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4864,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4866,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4871,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4879,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4893,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4899,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4900,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4904,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4906,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4910,1,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4913,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4915,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4920,1,1,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4922,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4923,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4927,1,1,5,7,4,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
4932,1,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4935,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4937,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4938,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4941,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4952,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4954,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4955,1,0,5,2,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4957,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4972,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4979,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4982,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4985,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4997,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4998,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5005,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5014,1,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5016,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5020,1,1,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024,1,0,5,3,4,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
5025,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5026,1,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5040,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5043,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5045,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5046,1,0,5,2,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
5048,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5051,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5052,1,1,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5053,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5055,1,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5056,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5070,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5076,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5078,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5079,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5080,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5085,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5086,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5089,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5096,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5099,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5100,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5105,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5112,1,0,5,7,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5114,1,1,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5116,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5117,1,1,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5118,1,0,5,3,4,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1
5119,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5122,1,1,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5123,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5125,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5126,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5128,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5130,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5131,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5132,1,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5135,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5137,1,0,5,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
5138,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5139,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5140,1,1,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5142,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5144,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5146,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5147,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5148,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5151,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5153,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5160,1,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5164,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5166,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5174,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5178,1,1,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5179,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5180,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5184,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5186,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5187,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5197,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5201,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5202,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5208,1,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5212,1,0,5,6,4,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
5215,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5220,1,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5222,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5225,1,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5227,1,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5228,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5231,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5234,1,1,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5240,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5242,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5249,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5253,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5254,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5256,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5263,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5266,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5274,1,1,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5276,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5279,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5280,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5281,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5282,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5283,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5284,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5289,1,1,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5291,1,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5294,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5296,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5298,1,0,5,5,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
5301,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5302,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5306,1,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5307,1,1,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5310,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5313,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5315,1,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5317,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5322,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5323,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5326,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5334,1,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5337,1,1,5,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5341,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5349,1,0,5,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5355,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5356,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5357,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5358,1,1,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5359,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5363,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5365,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5366,1,1,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5367,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5369,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5370,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5379,1,1,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5382,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5384,1,0,5,3,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5388,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5389,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5391,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5395,1,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5396,1,1,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5400,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5402,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5403,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5405,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5406,1,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5409,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5410,1,1,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5411,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5415,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5417,1,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5422,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5425,1,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5431,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5438,1,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5442,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5443,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5447,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5450,1,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5453,1,1,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5457,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5458,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5461,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5462,1,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5467,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5473,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5474,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5475,1,1,5,7,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5480,1,1,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5481,1,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5483,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5492,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5493,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5494,1,1,5,6,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5495,1,1,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5496,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5497,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5500,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5501,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5502,1,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5503,1,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5506,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5509,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5512,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5513,1,0,5,7,4,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
5522,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5523,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5524,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5526,1,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5527,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5528,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5534,1,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5535,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5542,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5543,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5547,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5548,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5549,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5553,1,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5555,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5564,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5565,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5571,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5580,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5581,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5583,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5587,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5588,1,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5589,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5591,1,0,5,3,4,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
5594,1,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5600,1,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5604,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5605,1,1,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5608,1,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5610,1,1,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5614,1,1,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5615,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5616,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5619,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5621,1,1,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5622,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5625,1,1,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5630,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5635,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5638,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5640,1,1,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5641,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5642,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5643,1,1,5,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5644,1,0,5,7,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5647,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5648,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5649,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5650,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5651,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5656,1,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5658,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5661,1,0,5,7,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
5663,1,1,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5666,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5667,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5668,1,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5670,1,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5671,1,0,5,7,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
5672,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5673,1,0,5,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
5674,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5675,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5678,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5680,1,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5686,1,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5688,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5691,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5692,1,1,5,7,4,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0
5695,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5707,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5717,1,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5718,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5719,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5721,1,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5722,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5723,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5726,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5727,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5730,1,1,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5731,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5732,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5736,1,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5741,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5744,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5746,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5747,1,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5750,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5751,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5756,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5757,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5760,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5763,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5764,1,1,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5766,1,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5770,1,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5773,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5774,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5781,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5784,1,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5785,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5788,1,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5789,1,0,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5795,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
